Date Time,Open,High,Low,Close,Volume,Adj Close
2014-07-01 23:30:00,645.0,645.0,638.0,638.25,232.88050188,
2014-07-02 00:00:00,638.25,643.59,638.0,638.81,81.86468734,
2014-07-02 00:30:00,640.0,643.85,639.02,640.63,49.89854364,
2014-07-02 01:00:00,640.63,643.77,638.0,638.02,136.07295451,
2014-07-02 01:30:00,638.02,640.95,638.02,640.59,43.55322339,
2014-07-02 02:00:00,640.59,642.99,638.3,642.51,65.01270577,
2014-07-02 02:30:00,643.08,643.73,641.46,643.7,31.35856217,
2014-07-02 03:00:00,643.7,643.7,638.33,642.97,32.10325607,
2014-07-02 03:30:00,642.0,642.79,638.85,642.44,17.45134633,
2014-07-02 04:00:00,642.44,642.97,640.42,641.14,21.21853728,
2014-07-02 04:30:00,642.46,642.88,638.3,638.3,10.16953098,
2014-07-02 05:00:00,638.3,645.0,638.07,641.43,322.35893158,
2014-07-02 05:30:00,641.61,645.0,639.12,643.05,41.02706809,
2014-07-02 06:00:00,644.99,645.0,643.0,643.0,38.07211927,
2014-07-02 06:30:00,644.79,645.0,641.21,644.99,82.651098,
2014-07-02 07:00:00,644.99,645.07,641.62,644.98,37.01168114,
2014-07-02 07:30:00,644.77,646.94,643.21,643.37,100.9625542,
2014-07-02 08:00:00,646.4,646.4,641.71,641.71,34.55481104,
2014-07-02 08:30:00,642.0,645.0,641.8,643.44,62.66819937,
2014-07-02 09:00:00,644.0,646.5,643.0,645.0,84.99858502,
2014-07-02 09:30:00,645.94,647.46,645.6,646.25,99.77863406,
2014-07-02 10:00:00,646.9,649.08,643.1,644.86,198.8386792,
2014-07-02 10:30:00,645.0,646.99,643.51,646.5,64.37850919,
2014-07-02 11:00:00,646.5,646.5,644.0,644.02,35.44811791,
2014-07-02 11:30:00,646.39,646.4,644.0,646.4,25.19555619,
2014-07-02 12:00:00,646.4,647.64,644.03,645.36,56.53841973,
2014-07-02 12:30:00,645.5,647.02,643.3,645.0,60.72134097,
2014-07-02 13:00:00,645.97,647.64,643.09,647.64,219.86513146,
2014-07-02 13:30:00,647.64,650.09,645.06,650.09,134.6791155,
2014-07-02 14:00:00,650.24,658.75,650.0,653.02,1023.44179076,
2014-07-02 14:30:00,654.1,657.47,651.24,651.41,171.26573444,
2014-07-02 15:00:00,653.1,656.86,651.47,655.0,230.46112029,
2014-07-02 15:30:00,655.0,657.7,653.6,654.18,142.42719707,
2014-07-02 16:00:00,655.0,657.0,651.31,651.31,146.31621764,
2014-07-02 16:30:00,653.0,655.06,651.24,654.63,80.31855976,
2014-07-02 17:00:00,653.99,655.9,653.5,655.0,48.15072772,
2014-07-02 17:30:00,654.94,657.0,653.5,656.8,97.33606987,
2014-07-02 18:00:00,656.8,656.8,653.81,655.65,88.78173885,
2014-07-02 18:30:00,655.5,655.9,653.72,655.0,69.2589893,
2014-07-02 19:00:00,655.1,658.24,651.84,652.05,228.83211685,
2014-07-02 19:30:00,653.49,656.2,652.06,655.0,40.28734998,
2014-07-02 20:00:00,653.76,656.21,651.83,652.71,79.20063741,
2014-07-02 20:30:00,655.22,655.71,643.1,648.01,424.72766343,
2014-07-02 21:00:00,648.0,648.65,645.1,646.71,38.84221962,
2014-07-02 21:30:00,648.64,650.0,646.98,650.0,55.72825493,
2014-07-02 22:00:00,649.63,651.29,648.0,651.25,31.3938293,
2014-07-02 22:30:00,650.34,651.3,649.3,649.3,36.49801885,
2014-07-02 23:00:00,649.99,650.41,649.3,649.31,9.79072524,
2014-07-02 23:30:00,650.36,650.5,649.31,650.5,74.04186697,
2014-07-03 00:00:00,650.49,650.5,647.55,647.55,114.265188,
2014-07-03 00:30:00,648.77,648.77,644.0,645.99,31.21262188,
2014-07-03 01:00:00,645.99,645.99,643.0,644.99,94.56570329,
2014-07-03 01:30:00,644.99,647.34,643.0,643.0,43.07277371,
2014-07-03 02:00:00,645.86,646.7,643.0,646.69,19.82090572,
2014-07-03 02:30:00,646.67,647.09,643.0,647.09,68.23921007,
2014-07-03 03:00:00,647.09,647.43,643.63,647.4,48.95928149,
2014-07-03 03:30:00,647.09,647.95,645.32,647.27,37.89938972,
2014-07-03 04:00:00,647.0,647.27,645.0,645.01,43.23048407,
2014-07-03 04:30:00,647.03,647.14,644.22,644.22,60.60002332,
2014-07-03 05:00:00,645.27,646.77,644.22,646.2,18.11074552,
2014-07-03 05:30:00,646.2,647.22,645.47,645.47,16.93240219,
2014-07-03 06:00:00,646.98,647.0,645.02,646.53,10.53224907,
2014-07-03 06:30:00,646.53,648.75,645.02,648.75,50.90346673,
2014-07-03 07:00:00,648.54,648.54,645.2,648.18,73.37656389,
2014-07-03 07:30:00,648.18,649.05,646.22,649.0,29.32786375,
2014-07-03 08:00:00,649.0,649.33,646.54,649.15,66.5940203,
2014-07-03 08:30:00,649.15,649.33,647.77,648.0,39.7993534,
2014-07-03 09:00:00,648.0,649.5,647.77,647.8,71.16502522,
2014-07-03 09:30:00,648.75,649.5,647.79,649.25,40.57358774,
2014-07-03 10:00:00,648.8,650.0,648.0,650.0,57.49980178,
2014-07-03 10:30:00,649.89,650.0,648.93,649.2,78.70646985,
2014-07-03 11:00:00,649.2,649.2,648.5,648.51,59.07661118,
2014-07-03 11:30:00,649.2,652.69,648.52,652.13,236.33006155,
2014-07-03 12:00:00,652.26,652.67,648.83,652.21,136.72326031,
2014-07-03 12:30:00,651.08,651.98,648.25,650.79,181.78123887,
2014-07-03 13:00:00,651.7,652.79,650.0,652.21,312.73743266,
2014-07-03 13:30:00,651.99,652.21,648.0,648.0,170.42780731,
2014-07-03 14:00:00,649.96,651.56,647.9,648.0,63.39024048,
2014-07-03 14:30:00,649.23,650.0,641.0,645.73,521.97334417,
2014-07-03 15:00:00,645.37,647.48,643.5,645.0,81.47755989,
2014-07-03 15:30:00,645.99,646.46,644.0,646.44,20.74074681,
2014-07-03 16:00:00,645.98,647.3,644.02,647.3,39.38086358,
2014-07-03 16:30:00,646.88,647.0,643.5,647.0,43.00760797,
2014-07-03 17:00:00,646.48,652.02,645.0,645.99,228.28691734,
2014-07-03 17:30:00,645.99,645.99,642.7,645.99,90.79813752,
2014-07-03 18:00:00,645.99,645.99,643.01,643.5,34.05519387,
2014-07-03 18:30:00,643.4,644.2,638.91,639.0,997.06875677,
2014-07-03 19:00:00,638.9,642.88,638.79,641.88,73.22340195,
2014-07-03 19:30:00,641.88,644.37,641.07,644.37,19.14565083,
2014-07-03 20:00:00,644.0,644.39,641.07,644.3,15.58122822,
2014-07-03 20:30:00,644.3,644.88,641.16,641.3,65.6622426,
2014-07-03 21:00:00,643.2,644.87,641.53,641.74,56.15469666,
2014-07-03 21:30:00,643.32,644.88,640.0,642.43,174.43763907,
2014-07-03 22:00:00,644.21,649.21,642.1,644.74,115.50111791,
2014-07-03 22:30:00,645.64,648.5,642.23,644.75,46.88544499,
2014-07-03 23:00:00,644.88,647.15,642.82,647.0,10.75190113,
2014-07-03 23:30:00,647.14,648.59,645.0,645.99,59.92555546,
2014-07-04 00:00:00,648.48,649.34,644.54,646.81,89.43281012,
2014-07-04 00:30:00,646.81,649.75,645.0,645.26,30.17083736,
2014-07-04 01:00:00,647.49,649.89,643.84,647.43,61.34083232,
2014-07-04 01:30:00,647.53,650.0,644.39,647.38,90.65611832,
2014-07-04 02:00:00,647.36,650.0,646.76,646.76,85.2182785,
2014-07-04 02:30:00,649.91,649.97,647.57,647.88,11.95053548,
2014-07-04 03:00:00,649.38,650.0,645.75,648.85,108.1408758,
2014-07-04 03:30:00,649.3,650.48,645.8,650.45,37.20639628,
2014-07-04 04:00:00,650.44,650.44,646.03,649.96,8.68370859,
2014-07-04 04:30:00,649.95,650.0,648.06,649.98,9.06856911,
2014-07-04 05:00:00,649.97,649.97,644.47,647.65,101.93082405,
2014-07-04 05:30:00,647.65,649.3,644.86,645.05,20.28284882,
2014-07-04 06:00:00,647.58,648.0,645.6,647.99,7.08578793,
2014-07-04 06:30:00,647.99,648.0,638.19,643.05,589.33522375,
2014-07-04 07:00:00,643.47,645.58,636.99,639.01,785.68653925,
2014-07-04 07:30:00,640.0,642.4,636.6,641.5,55.31418625,
2014-07-04 08:00:00,641.36,641.36,638.03,640.0,68.24046576,
2014-07-04 08:30:00,640.0,640.0,637.06,640.0,113.04552988,
2014-07-04 09:00:00,640.92,644.28,638.76,642.82,72.82770921,
2014-07-04 09:30:00,644.12,644.4,639.0,640.0,97.94137252,
2014-07-04 10:00:00,640.0,640.0,623.37,630.0,1700.39555985,
2014-07-04 10:30:00,630.0,630.0,619.79,630.0,1273.22600202,
2014-07-04 11:00:00,630.0,631.59,626.73,627.5,117.41819357,
2014-07-04 11:30:00,628.9,630.36,616.3,623.63,501.67044349,
2014-07-04 12:00:00,623.63,628.0,619.85,628.0,210.0180889,
2014-07-04 12:30:00,628.0,628.48,625.0,627.14,150.67281373,
2014-07-04 13:00:00,627.71,638.47,625.02,635.0,684.85891701,
2014-07-04 13:30:00,636.76,636.76,628.91,629.99,99.95956931,
2014-07-04 14:00:00,629.99,632.92,626.0,632.19,167.89044637,
2014-07-04 14:30:00,632.83,634.71,628.28,630.6,132.02381199,
2014-07-04 15:00:00,631.07,635.65,630.03,632.33,68.17012238,
2014-07-04 15:30:00,632.33,634.0,629.35,629.35,23.03805294,
2014-07-04 16:00:00,632.19,633.0,629.0,632.0,52.18970682,
2014-07-04 16:30:00,632.0,633.91,630.0,633.39,48.40492907,
2014-07-04 17:00:00,633.9,634.99,630.08,634.96,55.12272001,
2014-07-04 17:30:00,634.39,635.32,631.07,634.0,28.52264762,
2014-07-04 18:00:00,634.95,635.49,633.99,633.99,62.0689424,
2014-07-04 18:30:00,635.49,635.5,631.1,633.0,49.42301333,
2014-07-04 19:00:00,633.0,634.9,630.71,634.72,19.38344872,
2014-07-04 19:30:00,634.72,634.9,631.68,633.97,28.79388426,
2014-07-04 20:00:00,633.97,635.49,631.69,635.49,58.61105537,
2014-07-04 20:30:00,635.49,635.49,633.87,635.0,16.75988575,
2014-07-04 21:00:00,635.0,635.0,628.2,631.11,153.25183496,
2014-07-04 21:30:00,631.11,639.31,625.75,627.0,432.25087707,
2014-07-04 22:00:00,630.49,632.0,627.81,632.0,86.60809651,
2014-07-04 22:30:00,632.0,632.0,628.85,630.58,16.75713783,
2014-07-04 23:00:00,630.98,630.98,626.7,628.85,19.25697149,
2014-07-04 23:30:00,628.99,629.0,626.16,629.0,38.73980128,
2014-07-05 00:00:00,628.81,628.81,626.12,627.69,2.22360057,
2014-07-05 00:30:00,627.69,629.0,627.14,628.85,5.73337763,
2014-07-05 01:00:00,629.0,631.96,629.0,631.96,22.95331202,
2014-07-05 01:30:00,631.99,632.0,631.99,632.0,7.85141839,
2014-07-05 02:00:00,632.0,632.0,630.0,632.0,16.16770787,
2014-07-05 02:30:00,632.0,632.0,628.62,632.0,55.72994328,
2014-07-05 03:00:00,632.0,632.0,629.83,631.98,20.31797202,
2014-07-05 03:30:00,631.99,632.0,630.52,630.52,7.88969891,
2014-07-05 04:00:00,631.99,632.0,629.58,630.97,66.25921078,
2014-07-05 04:30:00,630.97,631.98,628.62,630.06,125.69288285,
2014-07-05 05:00:00,631.67,631.68,628.85,630.78,48.81589397,
2014-07-05 05:30:00,630.78,631.0,628.77,630.95,13.77636371,
2014-07-05 06:00:00,630.95,630.95,623.23,628.27,360.7723993,
2014-07-05 06:30:00,628.98,629.0,627.68,629.0,12.14262016,
2014-07-05 07:00:00,628.98,630.78,627.23,627.69,9.98048986,
2014-07-05 07:30:00,629.45,629.45,628.0,628.9,2.57784535,
2014-07-05 08:00:00,628.9,630.45,628.0,629.92,35.71010168,
2014-07-05 08:30:00,629.92,631.48,625.17,626.6,33.46771019,
2014-07-05 09:00:00,626.88,631.48,626.88,631.48,24.8750852,
2014-07-05 09:30:00,631.47,631.47,628.36,630.0,33.73887141,
2014-07-05 10:00:00,630.0,630.67,628.87,629.0,9.67383619,
2014-07-05 10:30:00,629.0,630.59,627.72,629.26,13.22080755,
2014-07-05 11:00:00,630.59,631.0,627.8,631.0,7.1360568,
2014-07-05 11:30:00,631.0,631.0,628.23,631.0,15.44236286,
2014-07-05 12:00:00,631.0,632.0,628.22,628.23,107.69566481,
2014-07-05 12:30:00,631.13,631.65,628.23,630.0,2.61882015,
2014-07-05 13:00:00,631.63,631.77,630.03,630.03,6.21356042,
2014-07-05 13:30:00,631.64,631.76,630.03,631.61,2.53597205,
2014-07-05 14:00:00,631.61,632.0,630.03,631.99,42.9988293,
2014-07-05 14:30:00,631.99,632.0,630.0,630.0,69.88542281,
2014-07-05 15:00:00,632.0,632.32,630.5,632.3,12.44974144,
2014-07-05 15:30:00,631.99,632.8,630.0,632.8,47.39601062,
2014-07-05 16:00:00,632.8,632.97,630.0,631.0,45.15664916,
2014-07-05 16:30:00,632.2,632.96,631.0,632.0,30.33932707,
2014-07-05 17:00:00,632.0,632.96,630.0,632.78,39.61929213,
2014-07-05 17:30:00,632.78,632.78,631.01,631.01,6.95744848,
2014-07-05 18:00:00,632.78,632.78,629.25,632.69,59.04907235,
2014-07-05 18:30:00,631.0,632.69,629.74,629.74,8.80435857,
2014-07-05 19:00:00,631.63,632.65,629.16,632.65,12.48704133,
2014-07-05 19:30:00,632.65,632.65,629.0,629.99,27.11246084,
2014-07-05 20:00:00,629.99,632.69,626.52,628.86,56.87440783,
2014-07-05 20:30:00,628.86,629.0,626.47,626.48,6.14560668,
2014-07-05 21:00:00,628.89,629.0,624.86,624.86,35.62115505,
2014-07-05 21:30:00,627.71,628.5,623.95,624.5,51.11994305,
2014-07-05 22:00:00,624.5,631.0,623.95,629.0,106.09807843,
2014-07-05 22:30:00,630.56,631.69,627.54,630.52,42.14358706,
2014-07-05 23:00:00,631.05,631.69,626.12,630.98,12.74012369,
2014-07-05 23:30:00,630.98,631.3,627.79,630.0,46.36771799,
2014-07-06 00:00:00,630.9,631.7,626.92,627.1,142.57442204,
2014-07-06 00:30:00,630.48,634.88,626.16,634.88,242.68446799,
2014-07-06 01:00:00,634.88,637.57,627.0,637.1,688.82155625,
2014-07-06 01:30:00,637.0,639.0,633.9,635.0,327.37326781,
2014-07-06 02:00:00,635.0,635.0,633.0,633.0,13.43814011,
2014-07-06 02:30:00,634.47,634.47,632.15,632.17,15.11259887,
2014-07-06 03:00:00,633.85,634.78,632.84,634.78,2.54511929,
2014-07-06 03:30:00,634.78,634.8,632.0,632.01,8.8167631,
2014-07-06 04:00:00,633.93,634.79,622.86,628.85,521.42913445,
2014-07-06 04:30:00,629.25,629.32,626.0,626.0,51.53153748,
2014-07-06 05:00:00,629.23,629.67,626.01,629.67,14.32169658,
2014-07-06 05:30:00,629.46,634.0,629.36,633.99,92.81469409,
2014-07-06 06:00:00,634.0,635.32,634.0,634.5,64.21715839,
2014-07-06 06:30:00,634.98,634.99,632.6,634.99,18.30690585,
2014-07-06 07:00:00,634.99,635.25,633.0,633.92,7.38650068,
2014-07-06 07:30:00,633.88,635.28,630.0,633.87,13.14429715,
2014-07-06 08:00:00,633.95,633.95,630.0,631.99,13.95941571,
2014-07-06 08:30:00,631.99,632.81,627.0,629.61,58.05735754,
2014-07-06 09:00:00,631.61,632.0,629.45,631.64,10.23054691,
2014-07-06 09:30:00,631.99,632.74,628.44,629.95,4.78945531,
2014-07-06 10:00:00,629.94,632.81,628.51,628.51,12.05087865,
2014-07-06 10:30:00,628.51,632.11,628.44,631.59,6.75382281,
2014-07-06 11:00:00,631.59,632.79,628.56,629.45,16.89410478,
2014-07-06 11:30:00,632.17,632.53,628.81,632.28,4.93805982,
2014-07-06 12:00:00,632.26,632.8,628.81,632.16,13.01034542,
2014-07-06 12:30:00,632.68,632.79,629.54,632.79,4.18805648,
2014-07-06 13:00:00,630.55,632.88,630.0,632.49,7.86442577,
2014-07-06 13:30:00,632.49,632.79,630.06,631.5,1.71919609,
2014-07-06 14:00:00,630.0,634.35,630.0,634.23,52.74888864,
2014-07-06 14:30:00,634.16,634.24,630.0,634.0,91.17900909,
2014-07-06 15:00:00,634.0,636.51,630.0,634.98,142.44970982,
2014-07-06 15:30:00,634.98,634.99,631.4,634.97,5.66206778,
2014-07-06 16:00:00,634.97,634.97,631.83,633.86,12.46333447,
2014-07-06 16:30:00,634.5,634.5,632.75,632.78,41.41679343,
2014-07-06 17:00:00,634.5,634.5,632.13,632.78,8.95061,
2014-07-06 17:30:00,632.59,634.49,632.5,634.49,9.58632218,
2014-07-06 18:00:00,634.49,635.66,632.5,635.5,31.82759145,
2014-07-06 18:30:00,635.5,637.04,633.02,634.56,41.66559045,
2014-07-06 19:00:00,636.75,636.75,634.1,636.55,15.09135022,
2014-07-06 19:30:00,636.64,637.8,634.1,637.14,44.90037835,
2014-07-06 20:00:00,637.25,637.8,634.1,634.1,27.63325671,
2014-07-06 20:30:00,637.2,637.8,634.0,635.0,69.76949864,
2014-07-06 21:00:00,635.0,635.0,627.4,630.21,285.77458433,
2014-07-06 21:30:00,630.21,633.82,630.21,633.48,5.89717452,
2014-07-06 22:00:00,633.46,633.55,631.66,632.91,39.66796971,
2014-07-06 22:30:00,633.54,633.99,632.44,633.99,7.75872981,
2014-07-06 23:00:00,633.99,633.99,630.0,633.88,9.47934788,
2014-07-06 23:30:00,633.88,633.98,629.74,630.57,12.04740869,
2014-07-07 00:00:00,633.87,633.91,626.42,629.61,84.26997025,
2014-07-07 00:30:00,632.78,633.0,629.01,632.75,23.12784855,
2014-07-07 01:00:00,632.8,633.78,629.41,632.19,32.29740405,
2014-07-07 01:30:00,632.5,632.5,629.01,629.01,28.59846573,
2014-07-07 02:00:00,632.0,633.88,630.01,633.79,35.17428461,
2014-07-07 02:30:00,633.79,633.84,631.13,633.3,11.88108653,
2014-07-07 03:00:00,633.8,636.0,633.0,634.51,92.45180657,
2014-07-07 03:30:00,635.73,635.73,632.41,635.02,5.35115321,
2014-07-07 04:00:00,635.02,635.02,632.66,632.66,7.39792847,
2014-07-07 04:30:00,635.0,636.0,632.9,633.42,23.08889442,
2014-07-07 05:00:00,636.0,636.0,632.91,635.99,14.04040359,
2014-07-07 05:30:00,635.98,636.0,632.95,635.99,42.04453892,
2014-07-07 06:00:00,635.99,636.0,631.02,631.02,64.94419631,
2014-07-07 06:30:00,632.5,633.88,627.0,630.0,371.8442711,
2014-07-07 07:00:00,630.0,630.0,627.0,630.0,170.69626529,
2014-07-07 07:30:00,630.0,631.99,628.0,631.06,33.57495607,
2014-07-07 08:00:00,631.68,633.1,628.03,632.0,28.80502711,
2014-07-07 08:30:00,632.97,633.77,629.0,632.79,69.80188312,
2014-07-07 09:00:00,632.87,633.77,630.74,632.7,45.50021292,
2014-07-07 09:30:00,632.7,633.86,624.86,625.0,457.59941604,
2014-07-07 10:00:00,627.15,628.84,624.0,625.47,48.19055022,
2014-07-07 10:30:00,627.67,631.6,625.2,629.37,218.10634701,
2014-07-07 11:00:00,629.09,629.48,626.5,628.24,46.41661522,
2014-07-07 11:30:00,628.86,630.0,626.32,627.17,51.84388335,
2014-07-07 12:00:00,626.7,629.89,626.5,626.51,60.140613,
2014-07-07 12:30:00,627.14,627.14,621.91,624.41,552.588763,
2014-07-07 13:00:00,624.23,627.14,623.0,625.0,185.22433476,
2014-07-07 13:30:00,625.0,626.7,619.09,620.0,1166.09495377,
2014-07-07 14:00:00,620.0,623.05,619.43,622.5,79.89905718,
2014-07-07 14:30:00,622.5,622.5,619.5,622.18,33.84804219,
2014-07-07 15:00:00,622.35,622.35,619.0,621.07,134.21934921,
2014-07-07 15:30:00,621.07,621.07,617.26,617.28,134.07223811,
2014-07-07 16:00:00,617.28,619.04,612.9,613.5,555.32472882,
2014-07-07 16:30:00,613.5,621.9,612.9,621.9,552.75611519,
2014-07-07 17:00:00,621.9,622.0,614.85,620.01,200.49452202,
2014-07-07 17:30:00,620.01,622.0,619.07,621.58,340.60179321,
2014-07-07 18:00:00,621.58,625.29,619.02,625.29,264.00415387,
2014-07-07 18:30:00,623.13,625.29,620.22,624.99,73.61368037,
2014-07-07 19:00:00,625.0,625.27,621.21,625.1,37.59434074,
2014-07-07 19:30:00,623.21,630.0,622.99,627.0,237.06281795,
2014-07-07 20:00:00,627.0,627.0,624.24,624.24,150.99037837,
2014-07-07 20:30:00,625.46,625.89,622.02,623.21,38.74301345,
2014-07-07 21:00:00,624.37,624.49,619.0,621.54,149.62948006,
2014-07-07 21:30:00,621.7,621.7,619.31,621.5,12.58238283,
2014-07-07 22:00:00,621.5,622.0,620.01,621.99,10.16904264,
2014-07-07 22:30:00,621.99,625.0,620.05,624.5,17.50754439,
2014-07-07 23:00:00,622.71,626.62,622.02,626.0,100.25699353,
2014-07-07 23:30:00,625.49,626.35,621.26,622.09,14.61214779,
2014-07-08 00:00:00,622.09,625.0,622.09,624.62,37.51383368,
2014-07-08 00:30:00,624.62,624.62,621.23,623.76,20.8952151,
2014-07-08 01:00:00,623.99,624.35,620.05,621.6,31.06610256,
2014-07-08 01:30:00,624.19,624.4,620.02,620.5,67.46591499,
2014-07-08 02:00:00,621.09,623.0,620.01,620.01,47.15179201,
2014-07-08 02:30:00,621.64,626.22,620.01,626.22,38.65662858,
2014-07-08 03:00:00,626.22,626.22,623.74,626.21,13.94373662,
2014-07-08 03:30:00,626.21,626.22,623.76,624.31,18.74725245,
2014-07-08 04:00:00,624.31,626.22,620.02,624.36,47.39618899,
2014-07-08 04:30:00,622.09,626.22,620.34,620.34,19.55700406,
2014-07-08 05:00:00,624.41,626.22,622.14,622.61,19.10359106,
2014-07-08 05:30:00,625.54,626.1,622.41,622.69,19.99407959,
2014-07-08 06:00:00,625.99,626.0,620.42,625.97,49.70181889,
2014-07-08 06:30:00,625.55,625.97,620.0,623.3,162.33825402,
2014-07-08 07:00:00,623.3,623.3,616.89,620.0,291.39213083,
2014-07-08 07:30:00,621.0,622.0,618.25,618.3,35.13793945,
2014-07-08 08:00:00,621.98,623.77,619.89,623.75,26.00151565,
2014-07-08 08:30:00,623.27,623.27,617.1,620.16,132.89264683,
2014-07-08 09:00:00,619.91,621.5,619.0,621.5,11.48223701,
2014-07-08 09:30:00,621.5,622.0,617.91,619.71,28.47842169,
2014-07-08 10:00:00,619.99,621.06,617.91,617.93,24.59543041,
2014-07-08 10:30:00,620.47,621.0,618.25,621.0,78.70471587,
2014-07-08 11:00:00,621.0,621.85,618.84,621.83,40.57135571,
2014-07-08 11:30:00,621.84,621.99,618.73,618.73,80.20951493,
2014-07-08 12:00:00,621.06,621.98,618.5,621.0,27.13331735,
2014-07-08 12:30:00,621.0,621.0,618.5,619.99,48.0311183,
2014-07-08 13:00:00,619.99,621.85,617.93,621.8,44.87907104,
2014-07-08 13:30:00,621.79,621.85,620.0,620.52,19.42514357,
2014-07-08 14:00:00,620.52,621.9,619.37,621.88,30.28789194,
2014-07-08 14:30:00,621.75,623.0,619.0,623.0,133.41704773,
2014-07-08 15:00:00,623.0,623.62,621.55,622.0,49.88183768,
2014-07-08 15:30:00,622.0,623.23,619.85,622.81,48.79219049,
2014-07-08 16:00:00,622.99,623.16,619.0,623.16,72.97481071,
2014-07-08 16:30:00,623.16,624.63,620.26,623.77,26.86469284,
2014-07-08 17:00:00,623.77,623.77,620.55,622.0,30.10836363,
2014-07-08 17:30:00,622.0,623.5,620.51,623.0,147.892949,
2014-07-08 18:00:00,622.12,623.97,622.06,622.61,15.55721965,
2014-07-08 18:30:00,623.97,624.99,623.97,624.85,101.73309363,
2014-07-08 19:00:00,624.98,625.5,624.0,625.0,65.59109016,
2014-07-08 19:30:00,625.0,625.0,623.1,624.95,44.91275065,
2014-07-08 20:00:00,624.13,625.0,623.1,625.0,36.3845999,
2014-07-08 20:30:00,625.0,626.01,623.1,623.11,134.54052454,
2014-07-08 21:00:00,625.45,626.0,623.0,624.99,85.42172127,
2014-07-08 21:30:00,624.88,625.99,623.0,623.22,21.9442754,
2014-07-08 22:00:00,625.55,626.0,623.22,625.99,43.62297768,
2014-07-08 22:30:00,625.99,626.0,623.03,623.03,53.53766499,
2014-07-08 23:00:00,625.42,626.22,622.63,623.75,38.97192496,
2014-07-08 23:30:00,626.06,626.22,622.75,623.98,10.2696979,
2014-07-09 00:00:00,623.98,626.17,622.1,626.15,32.3610352,
2014-07-09 00:30:00,626.0,626.88,623.23,623.53,53.27274308,
2014-07-09 01:00:00,626.79,626.88,623.51,626.59,25.36292216,
2014-07-09 01:30:00,626.59,626.7,623.99,623.99,44.08570294,
2014-07-09 02:00:00,623.99,625.98,623.0,623.98,74.64897333,
2014-07-09 02:30:00,624.04,625.98,622.17,625.89,36.2588884,
2014-07-09 03:00:00,625.9,625.97,622.01,624.0,20.48779177,
2014-07-09 03:30:00,624.0,625.0,623.97,623.97,17.21815264,
2014-07-09 04:00:00,623.97,623.97,619.39,622.89,159.1584455,
2014-07-09 04:30:00,622.89,622.99,620.62,621.0,51.90586616,
2014-07-09 05:00:00,621.0,622.99,619.2,619.24,44.06878177,
2014-07-09 05:30:00,622.89,623.96,619.17,623.0,87.66568189,
2014-07-09 06:00:00,620.57,623.69,619.2,623.63,41.68320772,
2014-07-09 06:30:00,623.55,625.0,619.17,625.0,137.96653366,
2014-07-09 07:00:00,624.99,624.99,619.17,623.76,52.5239422,
2014-07-09 07:30:00,623.75,623.84,620.1,621.0,7.85728609,
2014-07-09 08:00:00,621.0,623.0,619.35,622.97,32.20383683,
2014-07-09 08:30:00,622.0,623.5,620.54,623.5,29.23073352,
2014-07-09 09:00:00,623.5,623.5,619.11,622.35,66.14202566,
2014-07-09 09:30:00,622.85,622.85,619.1,621.56,24.53419241,
2014-07-09 10:00:00,621.56,621.83,618.81,621.0,15.08088095,
2014-07-09 10:30:00,619.02,621.0,619.02,620.98,2.23328771,
2014-07-09 11:00:00,620.98,622.0,618.95,620.99,73.49147826,
2014-07-09 11:30:00,620.99,622.65,618.71,620.74,50.44972951,
2014-07-09 12:00:00,621.83,623.3,618.71,623.19,64.97298459,
2014-07-09 12:30:00,623.19,623.2,620.14,623.19,18.32687938,
2014-07-09 13:00:00,623.2,623.3,620.0,621.06,54.83747362,
2014-07-09 13:30:00,622.99,624.87,620.88,622.62,68.0723244,
2014-07-09 14:00:00,624.6,624.86,621.08,624.0,54.62733342,
2014-07-09 14:30:00,624.61,625.0,623.01,624.5,45.73968725,
2014-07-09 15:00:00,624.99,624.99,623.0,624.95,64.93718796,
2014-07-09 15:30:00,624.95,624.95,622.51,624.49,21.78178879,
2014-07-09 16:00:00,624.43,624.92,622.6,624.91,92.85334125,
2014-07-09 16:30:00,624.91,624.91,622.66,624.9,56.07294624,
2014-07-09 17:00:00,624.9,624.9,623.1,624.86,27.22695137,
2014-07-09 17:30:00,624.86,624.86,624.8,624.8,7.40234716,
2014-07-09 18:00:00,624.7,624.94,623.31,624.93,40.75301069,
2014-07-09 18:30:00,624.93,624.93,623.12,624.93,58.2436828,
2014-07-09 19:00:00,624.93,624.93,623.12,624.0,10.4801209,
2014-07-09 19:30:00,624.0,624.67,623.12,624.48,23.6616211,
2014-07-09 20:00:00,624.46,624.62,623.3,624.5,42.88768702,
2014-07-09 20:30:00,624.5,624.57,623.2,624.44,65.91874229,
2014-07-09 21:00:00,624.44,624.52,623.01,624.39,41.44926009,
2014-07-09 21:30:00,624.37,624.38,623.0,624.0,70.82222106,
2014-07-09 22:00:00,624.0,624.34,622.0,622.99,47.49077376,
2014-07-09 22:30:00,623.0,624.35,621.6,624.29,63.08947524,
2014-07-09 23:00:00,624.25,624.25,620.07,620.75,51.65390898,
2014-07-09 23:30:00,620.75,622.0,619.69,621.97,30.56172577,
2014-07-10 00:00:00,621.96,622.5,619.69,622.5,57.58065997,
2014-07-10 00:30:00,622.5,623.93,620.65,623.79,57.8840399,
2014-07-10 01:00:00,623.76,623.76,619.9,620.99,27.75646141,
