20110105 172300;127.46;127.47;127.42;127.43;125434
20110105 172400;127.43;127.48;127.42;127.48;97281
20110105 172500;127.47;127.51;127.47;127.5;189615
20110105 172600;127.49;127.54;127.49;127.53;264913
20110105 172700;127.54;127.57;127.53;127.55;286052
20110105 172800;127.55;127.57;127.52;127.55;532088
20110105 172900;127.56;127.57;127.54;127.56;142764
20110105 173000;127.56;127.56;127.55;127.56;15675
20110105 173100;127.55;127.56;127.55;127.56;35157
20110105 173200;127.56;127.6;127.55;127.58;346064
20110105 173300;127.57;127.58;127.52;127.54;213853
20110105 173400;127.53;127.56;127.53;127.56;227231
20110105 173500;127.56;127.6;127.55;127.58;389455
20110105 173600;127.57;127.65;127.57;127.64;728970
20110105 173700;127.63;127.63;127.55;127.58;391729
20110105 173800;127.57;127.59;127.57;127.57;211924
20110105 173900;127.58;127.58;127.56;127.57;116856
20110105 174000;127.58;127.59;127.57;127.59;68179
20110105 174100;127.58;127.59;127.55;127.58;231361
20110105 174200;127.58;127.58;127.55;127.56;91656
20110105 174300;127.56;127.57;127.53;127.54;123327
20110105 174400;127.53;127.55;127.52;127.55;150145
20110105 174500;127.54;127.56;127.54;127.56;32571
20110105 174600;127.55;127.59;127.55;127.56;135524
20110105 174700;127.56;127.56;127.54;127.55;159596
20110105 174800;127.55;127.56;127.54;127.54;31391
20110105 174900;127.55;127.58;127.54;127.58;225492
20110105 175000;127.58;127.58;127.55;127.56;56041
20110105 175100;127.56;127.56;127.55;127.56;10473
20110105 175200;127.56;127.57;127.54;127.57;63226
20110105 175300;127.57;127.62;127.56;127.61;110377
20110105 175400;127.61;127.61;127.6;127.6;43152
20110105 175500;127.6;127.61;127.57;127.58;64560
20110105 175600;127.57;127.58;127.56;127.57;49778
20110105 175700;127.57;127.58;127.57;127.58;69724
20110105 175800;127.57;127.58;127.56;127.57;115402
20110105 175900;127.57;127.58;127.55;127.56;126680
20110105 180000;127.56;127.57;127.54;127.54;139225
20110105 180100;127.54;127.58;127.54;127.57;359015
20110105 180200;127.58;127.58;127.53;127.54;148100
20110105 180300;127.53;127.53;127.49;127.49;431549
20110105 180400;127.48;127.54;127.48;127.53;176084
20110105 180500;127.52;127.53;127.49;127.49;84576
20110105 180600;127.5;127.5;127.48;127.49;183784
20110105 180700;127.49;127.5;127.49;127.49;96497
20110105 180800;127.49;127.51;127.49;127.5;132117
20110105 180900;127.5;127.5;127.49;127.49;158196
20110105 181000;127.49;127.52;127.49;127.52;92218
20110105 181100;127.52;127.54;127.5;127.5;108746
20110105 181200;127.5;127.51;127.5;127.5;20098
20110105 181300;127.5;127.51;127.45;127.46;126363
20110105 181400;127.46;127.49;127.44;127.45;842376
20110105 181500;127.45;127.51;127.44;127.5;380603
20110105 181600;127.49;127.51;127.45;127.46;284725
20110105 181700;127.46;127.49;127.45;127.48;94776
20110105 181800;127.48;127.48;127.44;127.44;435183
20110105 181900;127.44;127.48;127.43;127.47;174701
20110105 182000;127.47;127.47;127.42;127.45;855594
20110105 182100;127.44;127.45;127.41;127.44;297619
20110105 182200;127.44;127.49;127.44;127.47;217884
20110105 182300;127.48;127.5;127.47;127.49;122267
20110105 182400;127.5;127.5;127.48;127.49;220835
20110105 182500;127.49;127.5;127.46;127.47;249737
20110105 182600;127.47;127.51;127.47;127.5;90069
20110105 182700;127.51;127.53;127.5;127.51;213297
20110105 182800;127.51;127.52;127.48;127.5;593366
20110105 182900;127.5;127.51;127.49;127.51;110208
20110105 183000;127.51;127.52;127.5;127.52;66906
20110105 183100;127.52;127.52;127.51;127.52;50730
20110105 183200;127.52;127.52;127.48;127.49;135531
20110105 183300;127.49;127.52;127.48;127.5;86420
20110105 183400;127.51;127.51;127.48;127.49;46045
20110105 183500;127.48;127.49;127.47;127.48;96382
20110105 183600;127.49;127.5;127.48;127.49;141475
20110105 183700;127.48;127.49;127.47;127.48;109021
20110105 183800;127.49;127.5;127.48;127.48;191950
20110105 183900;127.49;127.58;127.48;127.56;808448
20110105 184000;127.56;127.59;127.55;127.55;1003308
20110105 184100;127.56;127.56;127.55;127.56;51418
20110105 184200;127.56;127.56;127.53;127.54;76525
20110105 184300;127.54;127.55;127.53;127.54;11789
20110105 184400;127.53;127.55;127.53;127.55;145590
20110105 184500;127.55;127.56;127.55;127.56;74177
20110105 184600;127.56;127.6;127.56;127.57;179912
20110105 184700;127.58;127.62;127.58;127.6;172684
20110105 184800;127.61;127.61;127.58;127.61;295375
20110105 184900;127.61;127.64;127.61;127.64;355746
20110105 185000;127.62;127.65;127.59;127.59;166779
20110105 185100;127.6;127.6;127.55;127.56;197016
20110105 185200;127.56;127.56;127.55;127.56;15827
20110105 185300;127.56;127.58;127.55;127.58;90647
20110105 185400;127.58;127.58;127.53;127.54;141808
20110105 185500;127.55;127.58;127.54;127.57;112350
20110105 185600;127.57;127.58;127.55;127.55;82573
20110105 185700;127.55;127.57;127.55;127.56;43411
20110105 185800;127.56;127.56;127.55;127.56;30681
20110105 185900;127.56;127.57;127.55;127.57;25116
20110105 190000;127.57;127.61;127.56;127.6;87914
20110105 190100;127.61;127.61;127.55;127.55;116097
20110105 190200;127.54;127.55;127.52;127.53;94266
20110105 190300;127.53;127.53;127.51;127.53;83827
20110105 190400;127.53;127.59;127.52;127.58;155899
20110105 190500;127.59;127.61;127.57;127.59;110728
20110105 190600;127.58;127.61;127.58;127.59;122804
20110105 190700;127.6;127.61;127.59;127.59;169266
20110105 190800;127.59;127.63;127.59;127.63;274578
20110105 190900;127.63;127.63;127.58;127.61;154116
20110105 191000;127.62;127.62;127.6;127.6;49209
20110105 191100;127.6;127.63;127.6;127.63;67679
20110105 191200;127.63;127.63;127.58;127.58;198038
20110105 191300;127.58;127.59;127.48;127.56;192924
20110105 191400;127.56;127.57;127.55;127.56;61159
20110105 191500;127.57;127.59;127.56;127.59;166107
20110105 191600;127.58;127.61;127.57;127.61;201596
20110105 191700;127.61;127.61;127.58;127.6;156180
20110105 191800;127.61;127.67;127.6;127.67;184236
20110105 191900;127.67;127.67;127.62;127.63;205277
20110105 192000;127.63;127.66;127.62;127.66;140459
20110105 192100;127.66;127.66;127.63;127.64;168525
20110105 192200;127.64;127.65;127.63;127.63;59418
20110105 192300;127.63;127.64;127.61;127.62;67401
20110105 192400;127.61;127.64;127.6;127.62;71854
20110105 192500;127.62;127.63;127.56;127.58;265865
20110105 192600;127.58;127.58;127.54;127.54;67063
20110105 192700;127.54;127.56;127.53;127.54;137165
20110105 192800;127.53;127.56;127.53;127.54;95737
20110105 192900;127.54;127.56;127.52;127.52;76663
20110105 193000;127.52;127.53;127.47;127.49;500886
20110105 193100;127.5;127.5;127.47;127.47;105373
20110105 193200;127.47;127.48;127.44;127.45;336056
20110105 193300;127.45;127.48;127.44;127.47;292460
20110105 193400;127.47;127.47;127.44;127.44;420158
20110105 193500;127.43;127.48;127.43;127.48;355968
20110105 193600;127.48;127.48;127.43;127.46;272368
20110105 193700;127.45;127.48;127.45;127.48;192633
20110105 193800;127.48;127.48;127.42;127.42;189964
20110105 193900;127.42;127.45;127.42;127.45;196575
20110105 194000;127.45;127.47;127.44;127.45;118366
20110105 194100;127.45;127.45;127.44;127.44;48281
20110105 194200;127.44;127.48;127.44;127.47;155030
20110105 194300;127.47;127.5;127.47;127.5;121651
20110105 194400;127.5;127.5;127.47;127.49;140580
20110105 194500;127.49;127.49;127.48;127.49;29437
20110105 194600;127.49;127.52;127.48;127.52;108577
20110105 194700;127.52;127.52;127.51;127.51;100887
20110105 194800;127.52;127.54;127.51;127.54;146324
20110105 194900;127.54;127.54;127.5;127.5;86257
20110105 195000;127.51;127.52;127.5;127.52;59580
20110105 195100;127.51;127.52;127.5;127.51;94161
20110105 195200;127.51;127.51;127.5;127.5;24774
20110105 195300;127.51;127.52;127.49;127.5;274030
20110105 195400;127.5;127.51;127.49;127.5;132577
20110105 195500;127.49;127.51;127.49;127.51;84372
20110105 195600;127.5;127.51;127.48;127.48;173605
20110105 195700;127.48;127.5;127.48;127.5;283228
20110105 195800;127.5;127.54;127.49;127.52;167224
20110105 195900;127.52;127.56;127.52;127.55;178503
20110105 200000;127.55;127.58;127.55;127.58;177588
20110105 200100;127.58;127.61;127.58;127.61;316657
20110105 200200;127.61;127.61;127.58;127.59;199789
20110105 200300;127.58;127.6;127.58;127.59;189421
20110105 200400;127.6;127.6;127.59;127.6;169279
20110105 200500;127.6;127.6;127.58;127.58;59719
20110105 200600;127.59;127.59;127.58;127.58;22304
20110105 200700;127.58;127.59;127.57;127.59;74464
20110105 200800;127.58;127.62;127.58;127.6;356811
20110105 200900;127.61;127.63;127.6;127.63;195211
20110105 201000;127.63;127.66;127.62;127.65;578714
20110105 201100;127.64;127.71;127.64;127.7;487916
20110105 201200;127.7;127.71;127.68;127.7;361049
20110105 201300;127.7;127.72;127.69;127.72;265576
20110105 201400;127.72;127.73;127.68;127.69;225016
20110105 201500;127.68;127.69;127.63;127.63;290841
20110105 201600;127.64;127.67;127.63;127.66;534339
20110105 201700;127.66;127.67;127.64;127.66;194539
20110105 201800;127.66;127.68;127.64;127.67;189373
20110105 201900;127.67;127.68;127.66;127.68;133986
20110105 202000;127.68;127.72;127.67;127.71;194602
20110105 202100;127.72;127.72;127.67;127.67;155752
20110105 202200;127.67;127.68;127.64;127.65;209785
20110105 202300;127.65;127.66;127.59;127.61;450476
20110105 202400;127.62;127.62;127.58;127.61;182527
20110105 202500;127.61;127.61;127.6;127.6;29772
20110105 202600;127.61;127.64;127.61;127.63;299644
20110105 202700;127.63;127.65;127.62;127.64;75878
20110105 202800;127.64;127.64;127.62;127.62;97208
20110105 202900;127.62;127.63;127.59;127.59;221921
20110105 203000;127.58;127.59;127.57;127.57;346562
20110105 203100;127.57;127.58;127.55;127.58;222811
20110105 203200;127.57;127.66;127.57;127.65;275021
20110105 203300;127.66;127.67;127.6;127.66;473070
20110105 203400;127.66;127.66;127.61;127.61;108474
20110105 203500;127.61;127.64;127.6;127.61;289196
20110105 203600;127.62;127.63;127.56;127.62;611418
20110105 203700;127.63;127.63;127.59;127.6;209958
20110105 203800;127.6;127.63;127.59;127.63;216652
20110105 203900;127.62;127.63;127.61;127.62;122870
20110105 204000;127.61;127.64;127.61;127.62;262831
20110105 204100;127.63;127.63;127.58;127.58;526986
20110105 204200;127.58;127.59;127.54;127.55;235811
20110105 204300;127.55;127.56;127.51;127.51;236318
20110105 204400;127.51;127.53;127.5;127.52;225300
20110105 204500;127.52;127.54;127.52;127.52;246931
20110105 204600;127.52;127.55;127.52;127.55;206775
20110105 204700;127.55;127.6;127.54;127.6;278584
20110105 204800;127.6;127.61;127.58;127.58;243652
20110105 204900;127.58;127.6;127.56;127.6;419977
20110105 205000;127.6;127.65;127.59;127.64;526635
20110105 205100;127.64;127.64;127.62;127.63;282427
20110105 205200;127.62;127.64;127.61;127.62;274189
20110105 205300;127.62;127.65;127.62;127.64;190059
20110105 205400;127.64;127.64;127.61;127.61;399600
20110105 205500;127.61;127.62;127.6;127.61;370405
20110105 205600;127.6;127.62;127.6;127.6;929885
20110105 205700;127.6;127.62;127.59;127.62;468248
20110105 205800;127.61;127.64;127.6;127.63;528452
20110105 205900;127.64;127.64;127.59;127.59;764374
20110105 210000;127.59;127.63;127.59;127.63;1378065
20110105 210100;127.62;127.64;127.55;127.57;988497
20110105 210200;127.58;127.6;127.57;127.59;192759
20110105 210300;127.58;127.6;127.57;127.6;386118
20110105 210400;127.6;127.6;127.54;127.57;485542
20110105 210500;127.58;127.61;127.58;127.6;241146
20110105 210600;127.61;127.61;127.57;127.57;261257
20110105 210700;127.57;127.58;127.56;127.58;199972
20110105 210800;127.57;127.57;127.56;127.56;164498
20110105 210900;127.57;127.57;127.54;127.54;76377
20110105 211000;127.54;127.57;127.54;127.57;97362
20110105 211100;127.57;127.57;127.54;127.55;80319
20110105 211200;127.55;127.55;127.53;127.55;25081
20110105 211300;127.56;127.57;127.54;127.57;82241
20110105 211400;127.56;127.61;127.56;127.57;495237
20110105 211500;127.56;127.57;127.53;127.55;157254
20110105 211600;127.55;127.64;127.53;127.56;82952
20110105 211700;127.56;127.57;127.56;127.56;2509
20110105 211800;127.55;127.56;127.55;127.56;6000
20110105 211900;127.55;127.56;127.55;127.55;24664
20110105 212000;127.55;127.55;127.53;127.54;50137
20110105 212100;127.52;127.53;127.51;127.53;55274
20110105 212200;127.53;127.53;127.51;127.52;16733
20110105 212300;127.51;127.53;127.5;127.51;6600
20110105 212400;127.5;127.52;127.5;127.52;8900
20110105 212500;127.53;127.53;127.53;127.53;200
20110105 212700;127.53;127.61;127.53;127.61;2700
20110105 212800;127.54;127.54;127.52;127.54;1600
20110105 212900;127.54;127.55;127.54;127.55;2527
20110105 213000;127.52;127.52;127.51;127.51;10000
20110105 213100;127.54;127.54;127.52;127.54;123200
20110105 213200;127.51;127.52;127.51;127.52;12500
20110105 213300;127.51;127.51;127.51;127.51;200
20110105 213400;127.51;127.51;127.5;127.5;650
20110105 213500;127.5;127.5;127.5;127.5;3600
20110105 213600;127.5;127.51;127.5;127.51;1138
20110105 213800;127.51;127.51;127.51;127.51;300
20110105 213900;127.51;127.51;127.51;127.51;200
20110105 214000;127.5;127.5;127.5;127.5;378
20110105 214100;127.5;127.5;127.5;127.5;2000
20110105 214300;127.5;127.52;127.5;127.52;2300
20110105 214400;127.5;127.5;127.5;127.5;959
20110105 214500;127.5;127.5;127.48;127.5;9659
20110105 214600;127.5;127.5;127.5;127.5;4200
20110105 214700;127.5;127.5;127.5;127.5;3300
20110105 214800;127.49;127.49;127.48;127.49;5400
20110105 215000;127.49;127.49;127.49;127.49;4788
20110105 215100;127.49;127.49;127.48;127.49;47000
20110105 215200;127.49;127.5;127.49;127.5;25382
20110105 215300;127.49;127.49;127.49;127.49;100
20110105 215400;127.5;127.5;127.5;127.5;100
20110105 215600;127.5;127.5;127.49;127.49;14112
20110105 215700;127.5;127.5;127.48;127.48;65260
20110105 215800;127.48;127.48;127.47;127.47;26616
20110105 215900;127.48;127.48;127.48;127.48;3000
20110105 220100;127.48;127.49;127.47;127.47;24900
20110105 220200;127.47;127.48;127.46;127.48;3216
20110105 220300;127.48;127.48;127.48;127.48;700
20110105 220400;127.48;127.48;127.47;127.47;2134
20110105 220500;127.47;127.47;127.47;127.47;200
20110105 220700;127.49;127.49;127.48;127.48;900
20110105 221100;127.49;127.5;127.49;127.5;2200
20110105 221200;127.5;127.5;127.49;127.5;6780
20110105 221300;127.5;127.5;127.5;127.5;5400
20110105 221400;127.5;127.5;127.5;127.5;1400
20110105 221500;127.51;127.51;127.51;127.51;100
20110105 221600;127.5;127.5;127.5;127.5;2000
20110105 221700;127.49;127.49;127.46;127.46;10800
20110105 221800;127.47;127.47;127.46;127.46;7116
20110105 221900;127.46;127.46;127.46;127.46;1000
20110105 222000;127.46;127.47;127.46;127.47;5000
20110105 222200;127.5;127.53;127.5;127.53;5600
20110105 222300;127.5;127.5;127.5;127.5;3000
20110105 222400;127.5;127.5;127.5;127.5;100
20110105 222500;127.47;127.47;127.47;127.47;337
20110105 222600;127.47;127.51;127.47;127.51;880
20110105 222700;127.46;127.47;127.46;127.46;4949
20110105 223300;127.47;127.47;127.46;127.47;1500
20110105 223400;127.51;127.51;127.51;127.51;500
20110105 223600;127.48;127.48;127.48;127.48;100
20110105 223700;127.47;127.47;127.45;127.45;3300
20110105 223800;127.46;127.46;127.46;127.46;500
20110105 223900;127.45;127.48;127.45;127.48;1050
20110105 224000;127.44;127.47;127.41;127.41;17762
20110105 224100;127.41;127.41;127.41;127.41;3490
20110105 224200;127.43;127.43;127.43;127.43;1000
20110105 224500;127.46;127.46;127.46;127.46;100
20110105 224700;127.46;127.46;127.46;127.46;200
20110105 224900;127.46;127.46;127.46;127.46;300
20110105 225400;127.46;127.48;127.46;127.48;9250
20110105 230000;127.48;127.48;127.48;127.48;400
20110105 230100;127.48;127.48;127.48;127.48;800
20110105 230200;127.49;127.51;127.49;127.51;3200
20110105 230500;127.52;127.55;127.52;127.52;2273
20110105 230600;127.54;127.54;127.54;127.54;600
20110105 230700;127.54;127.54;127.54;127.54;2500
20110105 230800;127.55;127.55;127.55;127.55;2573
20110105 231000;127.55;127.56;127.55;127.56;600
20110105 231300;127.64;127.64;127.64;127.64;14680
20110105 231500;127.55;127.55;127.55;127.55;600
20110105 231600;127.55;127.56;127.55;127.56;4800
20110105 231700;127.57;127.57;127.54;127.54;826
20110105 232000;127.53;127.53;127.53;127.53;500
20110105 232200;127.55;127.55;127.55;127.55;220
20110105 232300;127.55;127.55;127.55;127.55;150
20110105 232400;127.55;127.56;127.55;127.56;300
20110105 232700;127.56;127.56;127.56;127.56;100
20110105 232800;127.56;127.56;127.56;127.56;1000
20110105 232900;127.56;127.56;127.56;127.56;2200
20110105 233000;127.55;127.55;127.55;127.55;400
20110105 233600;127.56;127.56;127.56;127.56;970
20110105 233700;127.56;127.56;127.56;127.56;2000
20110105 233800;127.56;127.56;127.56;127.56;400
20110105 234500;127.56;127.56;127.56;127.56;600
20110105 234600;127.55;127.55;127.55;127.55;409
20110105 234700;127.56;127.56;127.56;127.56;200
20110105 234800;127.55;127.56;127.55;127.56;309
20110105 234900;127.56;127.56;127.56;127.56;391
20110105 235100;127.56;127.57;127.56;127.57;2500
20110105 235200;127.56;127.56;127.56;127.56;191
20110105 235300;127.56;127.56;127.56;127.56;100
20110105 235400;127.56;127.56;127.56;127.56;100
20110105 235600;127.56;127.56;127.56;127.56;800
20110105 235900;127.55;127.55;127.55;127.55;100
20110106 000100;127.57;127.57;127.57;127.57;100
20110106 000200;127.55;127.55;127.54;127.54;3000
20110106 000400;127.55;127.55;127.55;127.55;100
20110106 000500;127.56;127.56;127.56;127.56;500
20110106 001000;127.56;127.56;127.56;127.56;100
20110106 001100;127.55;127.55;127.55;127.55;150
20110106 001300;127.54;127.54;127.54;127.54;200
20110106 001400;127.55;127.55;127.55;127.55;200
20110106 001700;127.56;127.56;127.56;127.56;300
20110106 002400;127.56;127.56;127.56;127.56;950
20110106 002500;127.56;127.56;127.56;127.56;1000
20110106 002900;127.55;127.55;127.55;127.55;100
20110106 003500;127.54;127.54;127.54;127.54;200
20110106 003600;127.56;127.56;127.56;127.56;600
20110106 003800;127.57;127.58;127.57;127.58;2400
20110106 004000;127.58;127.58;127.58;127.58;968
20110106 004400;127.53;127.53;127.53;127.53;3000
20110106 004500;127.53;127.53;127.53;127.53;2000
20110106 004600;127.53;127.53;127.52;127.53;2900
20110106 004700;127.52;127.53;127.52;127.53;500
20110106 004900;127.52;127.52;127.51;127.51;4600
20110106 005000;127.51;127.51;127.51;127.51;200
20110106 005200;127.5;127.5;127.5;127.5;500
20110106 005300;127.5;127.5;127.5;127.5;1400
20110106 005400;127.5;127.5;127.48;127.49;6800
20110106 005500;127.49;127.49;127.49;127.49;3100
20110106 005700;127.49;127.49;127.48;127.49;6175
20110106 005900;127.49;127.49;127.48;127.49;3900
20110106 010000;127.49;127.49;127.48;127.48;21511
20110106 090500;127.57;127.57;127.57;127.57;100
20110106 090600;127.61;127.61;127.61;127.61;100
20110106 090700;127.65;127.65;127.65;127.65;800
20110106 091400;127.62;127.62;127.62;127.62;200
20110106 092100;127.61;127.61;127.61;127.61;200
20110106 093300;127.64;127.64;127.64;127.64;100
20110106 094800;127.69;127.69;127.69;127.69;100
20110106 101100;127.8;127.8;127.8;127.8;200
20110106 101400;127.8;127.8;127.8;127.8;100
20110106 105600;127.85;127.88;127.85;127.88;400
20110106 110900;127.91;127.95;127.91;127.95;1100
20110106 111400;127.91;127.91;127.91;127.91;100
20110106 112100;127.92;127.92;127.92;127.92;600
20110106 112300;127.93;127.93;127.93;127.93;200
20110106 112500;127.9;127.9;127.9;127.9;100
20110106 113300;127.96;127.96;127.96;127.96;200
20110106 113900;127.98;128;127.98;128;30000
20110106 114000;128;128;128;128;200
20110106 114100;127.98;127.99;127.98;127.99;3500
20110106 114900;127.99;128;127.97;128;30200
20110106 115200;127.96;127.96;127.96;127.96;5000
20110106 115300;127.96;127.96;127.96;127.96;300
20110106 115700;127.94;127.94;127.94;127.94;300
20110106 115900;127.91;127.91;127.91;127.91;200
20110106 120100;127.94;127.94;127.94;127.94;200
20110106 120200;127.94;127.94;127.93;127.94;1100
20110106 120300;127.94;127.94;127.93;127.93;2100
20110106 120400;127.93;127.93;127.93;127.93;6500
20110106 120500;127.93;127.93;127.93;127.93;6000
20110106 120600;127.96;127.96;127.96;127.96;100
20110106 120700;127.93;127.93;127.93;127.93;5000
20110106 120900;127.96;127.98;127.96;127.98;2200
20110106 121000;127.99;127.99;127.99;127.99;100
20110106 121100;127.98;127.98;127.98;127.98;100
20110106 121200;127.99;127.99;127.99;127.99;500
20110106 121300;127.99;128.02;127.99;128.02;17500
20110106 121500;127.98;127.98;127.98;127.98;4950
20110106 121600;128;128;128;128;700
20110106 121800;127.96;127.96;127.96;127.96;10000
20110106 121900;127.98;127.98;127.98;127.98;100
20110106 122300;127.98;127.98;127.97;127.97;300
20110106 122400;127.98;127.98;127.98;127.98;600
20110106 122500;127.98;128;127.97;127.97;11100
20110106 122700;127.98;127.98;127.98;127.98;5000
20110106 122800;127.98;127.98;127.98;127.98;1300
20110106 122900;127.99;127.99;127.99;127.99;100
20110106 123000;128;128;128;128;200
20110106 123100;128;128;128;128;2320
20110106 123200;127.99;128.02;127.99;128.02;6200
20110106 123300;128.01;128.04;128.01;128.04;980
20110106 123400;128.04;128.05;128.04;128.05;900
20110106 123500;128.06;128.07;128.04;128.04;8520
20110106 123600;128.04;128.05;128.04;128.04;1920
20110106 123700;128.04;128.04;128.04;128.04;1825
20110106 123800;128;128.02;127.98;128.02;6000
20110106 123900;127.99;127.99;127.96;127.96;103215
20110106 124000;127.98;127.98;127.97;127.97;300
20110106 124100;127.92;127.93;127.91;127.93;10100
20110106 124200;127.95;127.97;127.95;127.97;30000
20110106 124300;127.95;127.95;127.95;127.95;200
20110106 124400;127.95;127.95;127.95;127.95;100
20110106 124500;127.95;127.95;127.95;127.95;900
20110106 124600;127.95;127.95;127.95;127.95;200
20110106 124700;127.94;127.94;127.94;127.94;400
20110106 124800;127.93;127.93;127.93;127.93;100
20110106 124900;127.93;127.93;127.93;127.93;200
20110106 125000;127.95;127.95;127.95;127.95;800
20110106 125200;127.95;127.95;127.92;127.94;6070
20110106 125300;127.94;127.94;127.91;127.91;26000
20110106 125400;127.93;127.95;127.91;127.95;18343
20110106 125500;127.92;127.92;127.91;127.91;1100
20110106 125600;127.91;127.91;127.9;127.9;2350
20110106 125700;127.89;127.9;127.89;127.9;700
20110106 125800;127.89;127.89;127.89;127.89;5000
20110106 130000;127.89;127.92;127.89;127.92;26200
20110106 130100;127.89;127.9;127.88;127.9;7167
20110106 130200;127.9;127.92;127.89;127.91;31662
20110106 130300;127.91;127.95;127.9;127.94;168733
20110106 130400;127.94;127.95;127.93;127.94;4870
20110106 130500;127.94;127.94;127.93;127.93;31875
20110106 130600;127.93;127.94;127.93;127.94;9894
20110106 130700;127.93;127.94;127.93;127.94;5350
20110106 130800;127.93;127.95;127.93;127.95;6700
20110106 130900;127.94;127.95;127.94;127.95;500
20110106 131000;127.95;127.96;127.94;127.94;5889
20110106 131100;127.94;127.97;127.94;127.97;7700
20110106 131200;127.96;127.99;127.96;127.99;7700
20110106 131300;127.99;127.99;127.98;127.99;1600
20110106 131400;128;128;127.98;127.98;2400
20110106 131500;127.97;128;127.96;127.99;85300
20110106 131600;127.98;127.99;127.98;127.99;12300
20110106 131700;127.99;127.99;127.96;127.97;2400
20110106 131800;127.96;127.96;127.94;127.94;12050
20110106 131900;127.94;127.95;127.93;127.95;37400
20110106 132000;127.95;127.96;127.94;127.95;27100
20110106 132100;127.94;127.95;127.93;127.93;19300
20110106 132200;127.92;127.93;127.91;127.91;3800
20110106 132300;127.91;127.91;127.91;127.91;600
20110106 132400;127.92;127.97;127.92;127.97;30250
20110106 132500;127.97;127.97;127.96;127.96;18000
20110106 132600;127.96;127.96;127.95;127.95;6776
20110106 132700;127.94;127.98;127.94;127.97;92900
20110106 132800;127.96;127.97;127.95;127.96;10500
20110106 132900;127.96;127.96;127.92;127.93;67800
20110106 133000;127.94;127.94;127.89;127.9;74150
20110106 133100;127.9;127.92;127.81;127.85;129556
20110106 133200;127.84;127.86;127.84;127.84;17250
20110106 133300;127.85;127.85;127.81;127.81;123900
20110106 133400;127.81;127.92;127.81;127.89;93365
20110106 133500;127.89;127.89;127.86;127.86;79062
20110106 133600;127.87;127.87;127.83;127.83;6950
20110106 133700;127.82;127.85;127.81;127.84;26704
20110106 133800;127.83;127.83;127.79;127.79;43620
20110106 133900;127.79;127.8;127.79;127.79;54665
20110106 134000;127.8;127.82;127.79;127.81;39550
20110106 134100;127.82;127.82;127.8;127.8;20300
20110106 134200;127.8;127.81;127.78;127.78;165700
20110106 134300;127.77;127.79;127.77;127.78;25000
20110106 134400;127.78;127.81;127.78;127.79;40161
20110106 134500;127.79;127.79;127.78;127.79;9191
20110106 134600;127.78;127.78;127.74;127.74;48927
20110106 134700;127.75;127.77;127.74;127.75;118428
20110106 134800;127.75;127.77;127.74;127.75;56018
20110106 134900;127.75;127.76;127.73;127.74;117373
20110106 135000;127.75;127.75;127.74;127.74;9300
20110106 135100;127.74;127.74;127.73;127.74;27052
20110106 135200;127.73;127.75;127.72;127.74;389265
20110106 135300;127.73;127.73;127.7;127.71;118139
20110106 135400;127.7;127.74;127.7;127.73;26064
20110106 135500;127.72;127.72;127.71;127.72;10243
20110106 135600;127.72;127.73;127.71;127.72;134282
20110106 135700;127.72;127.74;127.7;127.72;32223
20110106 135800;127.72;127.74;127.72;127.74;8200
20110106 135900;127.74;127.74;127.72;127.72;13158
20110106 140000;127.72;127.73;127.72;127.72;15050
20110106 140100;127.72;127.74;127.71;127.71;41123
20110106 140200;127.71;127.72;127.71;127.71;35295
20110106 140300;127.71;127.71;127.7;127.71;21493
20110106 140400;127.71;127.72;127.71;127.72;53957
20110106 140500;127.71;127.71;127.71;127.71;1100
20110106 140600;127.71;127.71;127.68;127.69;29781
20110106 140700;127.68;127.69;127.67;127.67;28570
20110106 140800;127.67;127.69;127.66;127.67;16500
20110106 140900;127.67;127.68;127.64;127.65;10100
20110106 141000;127.65;127.68;127.65;127.67;14984
20110106 141100;127.68;127.68;127.65;127.66;132481
20110106 141200;127.66;127.66;127.65;127.65;2700
20110106 141300;127.65;127.67;127.65;127.65;94500
20110106 141400;127.66;127.66;127.65;127.65;13200
20110106 141500;127.65;127.66;127.65;127.66;6516
20110106 141600;127.65;127.65;127.63;127.65;40003
20110106 141700;127.65;127.67;127.64;127.66;55890
20110106 141800;127.66;127.75;127.66;127.75;183983
20110106 141900;127.75;127.76;127.72;127.74;110640
20110106 142000;127.74;127.75;127.73;127.73;25320
20110106 142100;127.73;127.74;127.73;127.73;8091
20110106 142200;127.73;127.73;127.72;127.72;13843
20110106 142300;127.72;127.72;127.67;127.68;34984
20110106 142400;127.68;127.69;127.67;127.68;16587
20110106 142500;127.68;127.69;127.67;127.67;10144
20110106 142600;127.67;127.68;127.67;127.67;14700
20110106 142700;127.68;127.68;127.66;127.66;11803
20110106 142800;127.66;127.68;127.66;127.68;75428
20110106 142900;127.68;127.68;127.67;127.68;7352
20110106 143000;127.68;127.7;127.68;127.69;220626
20110106 143100;127.69;127.74;127.65;127.66;636708
20110106 143200;127.65;127.72;127.65;127.71;393009
20110106 143300;127.71;127.71;127.64;127.66;332813
20110106 143400;127.66;127.66;127.6;127.6;387802
20110106 143500;127.6;127.63;127.57;127.61;493194
20110106 143600;127.6;127.61;127.56;127.57;230544
20110106 143700;127.57;127.64;127.55;127.55;559043
20110106 143800;127.56;127.59;127.54;127.54;328774
20110106 143900;127.55;127.58;127.51;127.55;379211
